id,name,transit,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,street,neighbourhood_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,last_review,review_scores_rating,cancellation_policy,reviews_per_month
13236936,Comfortable room near redline MBTA subway stop!,,52601623,Jean,12/29/2015,98%,88%,f,Dorchester,"Bailey Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,1,1,1,1,$55.00 ,1,6/19/2016,20,strict,0.37
3539510,The Roseclair | 3BR 1BA | 2nd Floor,,71783,Lance,1/19/2010,73%,91%,f,Dorchester,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,6,1,3,3,$164.00 ,3,6/4/2016,92,strict,0.52
213086,Cozy room #2 at nice apt. in Boston,The free school shuttle takes you to JFK Library and Museum in 5 minutes. Walk to a beach in 15 minutes. ,886871,Nathan,7/28/2011,80%,100%,f,Dorchester,"Newport St, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$70.00 ,1,9/5/2016,92,moderate,0.76
8536113,Melville Park Queen Anne Victorian Home,Walking distance to two subway stations. Easy access to downtown Boston and Cambridge,39459066,Kensley,7/24/2015,94%,91%,f,Allston-Brighton,"Silloway Street, Boston, MA 02124, United States",Dorchester,2124,Condominium,Entire home/apt,8,2,5,4,$300.00 ,6,8/25/2016,93,strict,5.87
11584799,Sunish & Giulia's Boston room on T,"Very convenient. My apartment is around the corner from the subway (the red line is just a two minutes walk from the home).  The red line is the best subway line in Boston, it takes you to JFK/UMASS, South Station, Downtown, Park Street (Emerson College, Suffolk University...) and most of town within 15-20 minutes. Kendall, MIT, Harvard, etc are within 30-40 minutes, direct as well! Very easy and convenient commute to anywhere in town.",57812241,Alexia,2/7/2016,100%,70%,t,,"Nixon Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,2,1,1,1,$85.00 ,1,9/4/2016,100,moderate,1.78
771309,Room for rent in shared apartment,"Very close to the T (subway), also parking is easy and no permit is required.",239850,Theodore,9/20/2010,83%,0%,f,Dorchester,"Savin Hill Ave, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$58.00 ,1,8/31/2014,100,moderate,0.04
8291550,beautifully renovated 1st floor apt,,43717277,Andy,9/8/2015,90%,33%,f,Dorchester,"Adams Terrace, Boston, MA 02122, United States",Dorchester,2122,Condominium,Entire home/apt,4,1,3,3,$150.00 ,1,8/8/2016,100,moderate,1
1944976,1 room with queen bed in Boston...,"By car, we are about 5 min away from I-93 exit 15 and about 15 min away from the airport without traffic. The T (red line) is a 10 min walk away. It brings you directly to South Station/downtown Boston (4 stops), MIT (7 stops) and Harvard Square (9 stops).  Walking around is convenient and a great way to explore the neighborhood, too. There is on street parking available.",10060070,Diana,11/16/2013,N/A,N/A,f,Dorchester,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$76.00 ,1,9/6/2015,80,moderate,0.3
11258721,Lovely Private Room with Air Bed,"1) Access to the Red line which takes you Downtown Crossings, Financial Districts, MIT, MGH, Harvard Square, beyond Cambridge. 2) MBTA bus takes to all around the city, to train stations.  3) Access to the Purple Line (Commuter Line) which takes you straight to South Station.",16186589,Marie,5/30/2014,100%,94%,f,Dorchester,"Geneva Avenue, Boston, MA 02121, United States",Dorchester,2121,Apartment,Private room,1,1,1,1,$37.00 ,1,9/3/2016,90,moderate,0.8
3294152,"Garden apartment near subway, beach","We are only 8 minutes walk to Savin Hill Station on the reliable and safe Red Line. From there it is only a few stops to historic center of Boston and the Freedom Trail and museums. Great location for researchers/medical people as it is only 15 minutes' subway ride to MGH and a ten-minute bus ride to BU medical center/dental school on the very frequent #8 bus. Financial district also a very short subway ride away; easy subway ride to all the Red Line universities such as Harvard, Lesley, MIT. (note: we are not near the Longwood medical area, just the MGH and BU medical areas).  Bikes are also usually available for an additional fee and deposit.",9898255,Jessica,11/9/2013,100%,96%,f,Dorchester,"Peverell Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,4,1,1,1,$130.00 ,3,9/1/2016,87,moderate,2.89
8717204,Spacious Apartment Near the Subway,"There is street parking available for drivers, and the property is minutes from I-93. Also, the property is about a 5-10 minute walk from two redline MBTA train stations.",25424192,Yonatan,12/31/2014,100%,100%,f,Dorchester,"Dix Street, Boston, MA 02122, United States",Dorchester,2122,Apartment,Entire home/apt,4,2,2,2,$180.00 ,4,8/28/2016,90,moderate,2.73
13239143,Small Room Renovated House Walk/Bus to Redline,"A Redline subway station (Fields Corner) is about 13-minute walk and about 7 minutes on bus. A commuter rail station (Four Corners/Geneva Ave) is about 4-minute walk. Both lines have direct access to downtown Boston. The location is very convenient to commute to MGH, MIT, Harvard etc.",18517776,Huggy,7/21/2014,93%,57%,f,Roxbury,"Olney Street, Boston, MA 02121, United States",Dorchester,2121,Apartment,Private room,1,1,1,1,$35.00 ,1,6/15/2016,100,strict,0.67
13861258,Shared room in vibrant South Dorchester,,50782486,Payton,12/8/2015,100%,100%,f,Dorchester,"Minot Street, Boston, MA 02124, United States",Dorchester,2124,Condominium,Shared room,1,1,1,1,$51.00 ,1,7/8/2016,100,flexible,0.48
8536127,Bird Street Gated Residence,,39459066,Kensley,7/24/2015,94%,91%,f,Allston-Brighton,"Bird Street, Boston, MA 02125, United States",Dorchester,2125,House,Entire home/apt,8,2,4,4,$225.00 ,6,8/14/2016,75,strict,1.82
14565726,great view,,75656187,Sam,6/3/2016,100%,100%,f,Dorchester,"North Point Drive, Boston, MA 02125, United States",Dorchester,2125,Apartment,Shared room,1,1,1,1,$29.00 ,1,8/16/2016,,flexible,1
14600925,Convenient Location With Airbed,"1) Access to the Red line which takes you Downtown Crossings, Financial       Districts, MIT, MGH, Harvard Square, beyond Cambridge. 2) MBTA bus takes you all around the city, to train stations.  3) Access to the Purple Line (Commuter Line) which takes you straight to       South Station.",16186589,Marie,5/30/2014,100%,94%,f,Dorchester,"Geneva Avenue, Boston, MA, United States",Dorchester,,Apartment,Private room,1,1,1,1,$36.00 ,1,,,moderate,
6881541,"Charming 3BR, 1BA- 5 min to Boston","Enjoy a 12 minute walk to public transportation (Fields Corner station-Red Line) and zip into Downtown, Boston!  The house is conveniently a few minutes from William T Morrissey Blvd and Interstate 93. 5 miles to Downtown Crossing, Boston, MA 5.5 to Copley, Boston   5.5 miles to Museum of Fine Arts, Boston 5.9 miles to New England Aquarium 6.7 miles to Museum of Science 9 miles to John B. Hynes Veterans Memorial Convention Center Red line is the most convenient line in Boston subway. It connects Field's Corner to South Station, Downtown Crossing, MGH Hospital, MIT and Harvard Square. Kennedy Library, UMASS Boston, Expo Center, Castle Island Fort Ocean and Pleasure Bay Beach is less than 10 minutes away. South Bay Shopping Center is a 10 min drive or by you can get there by subway (OfficeMax, Marshalls, Old Navy, Target, Bed Bath & Beyond, TJ Maxx, Stop & Shop Market...)",13124709,Thomas & Jenny,3/14/2014,100%,99%,f,Dorchester,"Victory Road, Boston, MA 02122, United States",Dorchester,2122,Apartment,Entire home/apt,7,1,3,4,$199.00 ,2,8/12/2016,88,strict,1.83
3344322,"Sea view, near metro & city center!","Close to shops and good restaurants, only eight minutes walk to Red Line subway. Walk or bike to several beaches and bike trails (we can rent you some bikes!), or take a quick subway ride to see the historic Boston center or visit the cultural and academic areas of Boston. We are a quick subway ride on the Red Line to the financial district, MGH, Boston Common and the Freedom Trail, MIT, UMass Boston, the Kennedy Library, South Boston, Lesley, Harvard, and more; or take a ten minute bus ride to the BU medical center and medical school. Several restaurants within walking distance with ""best of Boston"" write-ups, also grocery stores, ice cream shop, and breakfast cafe on the way to the subway station. Fifteen minutes from Santander Bank headquarters and the Italian consulate.  ",9898255,Jessica,11/9/2013,100%,96%,f,Dorchester,"Peverell Street, Boston, MA 02125, United States",Dorchester,2125,House,Private room,2,2.5,1,1,$75.00 ,1,8/26/2016,91,flexible,1.22
7454966,"Umass, City, MGH, Longwood, BWH (A)","From airport: Take the silver line for free to south station which is the redline to JFK/Umass about 30 mins 5 mins free shuttle to JFK Library  5 mins walk to Carson Beach with walking path, beach for swimming Only a few mins to Highway 93 which take you to Downtown, or Cape Cod",16442921,Orchid,6/5/2014,79%,100%,f,Dorchester,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,1,$69.00 ,1,8/18/2016,82,strict,0.68
12593869,Private Bdr3 with Airbed,"==> Guest can take #19 Bus at the corner T Stop to Ashmont Station(URL HIDDEN) ""OR"" ==> Guest can Walk 10 - 15 minutes to Shawmut T station",16186589,Marie,5/30/2014,100%,94%,f,Dorchester,"Stockton Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,1,1,1,1,$31.00 ,0,7/22/2016,90,moderate,0.78
10426124,"Spacious, comfy, Downtown 15 min.",It is a 3 minute walk to the commuter rail 15 minute ride to down town/ South Station and accessible to the red and orange lines via bus.  Off street parking is available in the driveway.,53699829,Kathy,1/7/2016,100%,66%,f,Dorchester,"Hewins Street, Boston, MA 02121, United States",Dorchester,2121,House,Entire home/apt,5,1,3,3,$84.00 ,2,8/17/2016,81,moderate,2.39
14389002,Studio apartment in Fort Point,,74670037,Fort Point,5/29/2016,67%,83%,f,,"Congress Street, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,4,1,1,2,$329.00 ,1,9/2/2016,100,moderate,1
10053549,Lux. 1 BR Boston Apt Stunning Views,,30283594,Kara,3/30/2015,98%,55%,f,Fenway/Kenmore,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,3,1,1,1,$169.00 ,1,,,strict,
10138792,Luxury 2 br on the Waterfront,,18202088,Beantown Suites,7/16/2014,97%,81%,f,Cambridge,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,4,2,2,2,$129.00 ,2,5/4/2016,96,moderate,0.93
10905777,South Boston Industrial Loft,,56520305,Mike,1/28/2016,N/A,N/A,f,South Boston,"West 2nd Street, Boston, MA 02127, United States",South Boston Waterfront,2127,Condominium,Entire home/apt,2,1,1,2,$200.00 ,1,4/24/2016,100,flexible,0.22
14468656,High Rise Seaport Apartment,,54099374,Jeff,1/10/2016,100%,100%,f,South Boston,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Private room,2,1,1,1,$125.00 ,1,,,flexible,
14553530,Business travelers Seaport oasis,MBTA silver line next door.  Red line south station and orange line state are minutes away.  Uber everywhere from here easy.,25193316,Jimmy,12/25/2014,90%,92%,f,,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Private room,2,1,1,1,$175.00 ,1,,,flexible,
7225201,Master bed/bath in lux Seaport bldg,Public transportation is readily available as well as direct connection to the airport. Whether in the city or airport you will not be disappointed. There is a Zipcar parking spot on-site.,845174,Casey,7/20/2011,100%,82%,f,South Boston,"A St, Boston, MA 02210, United States",South Boston Waterfront,2210,Loft,Private room,2,1,1,1,$170.00 ,1,9/21/2015,80,strict,0.08
13514017,Amazing Two Bedroom w/Boston Skyline Views!,,66378068,Gabe,4/8/2016,91%,96%,f,South Boston,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,6,1,2,2,$295.00 ,1,8/31/2016,92,strict,6.36
11648688,Boston Harbor View 1 BR Furnished Suite,"MBTA: Silver Line Station with direct service to South Station and Logan International Airport terminals Water Transportation: Bay State Cruise Company, Boston Seaport Boat Charters, Charles Riverboat Company, City Water Taxi, Rowes Wharf Water Transport and Water Taxi, Spirit Harbor Cruises Airports: Logan International Airport",47664830,Pelican Executive Suites,10/28/2015,100%,67%,f,South Boston,"Harborview Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,4,1,1,2,$250.00 ,1,7/17/2016,80,strict,0.44
13450880,Private bedroom in Lux 2-bed Apart,South station and T stops walking distance,64969164,Patrick,3/29/2016,100%,97%,f,Flatiron District,"Farnsworth Street, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Private room,2,1,1,2,$149.00 ,1,8/26/2016,100,strict,2.63
6798777,Luxury 2 bedroom in Boston Seaport,"The silver line subway is one block away and there is a cab stand across the street.  The silver line connects to several other lines and South Station is 1.2 miles from the apartment.  The airport is a $20 cab ride or is free from the airport to the apartment, one block away at Silver Line Way subway stop.",499127,Sarah,4/10/2011,100%,50%,f,,"Park Ln, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,5,2,2,2,$280.00 ,3,,,strict,
14843783,2 Bedroom Seaport Apartment with City Views!,"Public transport could not be more convenient with both the Red and Silver Lines less than a 10 minute walk plus plentiful Uber availability--- you should be able to get to all parts of Boston via the nearby public transit options. Airport is 10 minutes by car, 20 minutes by Silver Line. Convention Center and South Station are less than a 10 minute walk. Boston Common and Faneuil Hall are less than 20 minute walk.",3715298,Alex,9/30/2012,100%,100%,f,South Boston,"A Street, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,5,2,2,2,$349.00 ,1,9/6/2016,100,flexible,3
13221129,Boston 1BR Lux Furnished Apt,"When Boston Harbor meets lavish living the result is this luxury building. This newly constructed 15,000 sq ft luxury high rise perfectly positioned in the heart of Boston’s Seaport Square. Sitting in the nexus of the bustling Financial District, burgeoning Seaport, and historic Fort Point, the building offers the largest collection of amenities in the Fort Point/Seaport area. The first floor is completely dedicated to restaurants and shops. There is an innovation lab with smart technology, and 18th floor Sky Deck, and a state-of-the-art fitness center complete with a wellness center for group classes and a boxing area. Not only does it have truly unparalleled amenities, the living spaces are beyond compare. The oversized windows offer spectacular views of the city skyline and the Boston Harbor, the kitchens come fully-equipped with granite countertops and stainless steel appliances, and the floors are all hardwood. Watermark Seaport has so much to do within its newly erected walls tha",30283594,Kara,3/30/2015,98%,55%,f,Fenway/Kenmore,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,Apartment,Entire home/apt,3,1,1,1,$189.00 ,1,6/21/2016,100,strict,0.38
